Name,Code,Latitude,Longitude,Average Income
Bastwell,E02002618,53.756199,-2.48324,36600
Batchley & Brockhill,E02006723,52.310501,-1.96067,41700
Batemoor & Jordanthorpe,E02001680,53.322201,-1.46919,25700
Bathavon North & South,E02002994,51.375401,-2.33471,55900
Bathgate and Boghall,S02002503,55.900002,-3.61074,
Bathgate East,S02002504,55.902,-3.63913,
Bathgate West,S02002505,55.902302,-3.6563,
"Bathgate, Wester Inch and Inchcross",S02002502,55.886902,-3.63566,
Batley Carr & Mount Pleasant,E02002283,53.705299,-1.63129,32600
Batley Central,E02002280,53.713501,-1.63747,25100
Battenhall & Diglis,E02006746,52.181099,-2.2074,50800
Battersea Latchmere,E02000925,51.473598,-0.163422,56100
Battersea Park,E02000923,51.476898,-0.162186,70800
Battle & Catsfield,E02004397,50.9114,0.478811,44300
Battle & Caversham Bridge,E02003395,51.4599,-0.992119,64000
Battle Hill East,E02001758,55.012699,-1.51235,36500
Battle Hill West,E02001761,55.006401,-1.5252,32400
Battledown & Charlton Kings,E02004611,51.888302,-2.04955,59400
Battlefield,S02001867,55.8283,-4.26271,
Battyeford,E02002291,53.683899,-1.70494,39300
"Bawdeswell, Swanton Morley & North Elmham",E02005503,52.737099,0.991662,46200
"Bawtry, Austerfield & Hayfield",E02001576,53.448601,-1.0197,44300
Baxter Park,S02001453,56.476002,-2.95092,
Baylis & Stoke,E02003410,51.522301,-0.604016,60900
Bayston Hill & Atcham,E02006038,52.687,-2.72745,45700
Bayswater East,E02000975,51.514301,-0.179794,75700
Beacon Lough & Wrekenton,E02001702,54.926998,-1.57234,32400
Beaconsfield Town,E02003688,51.608101,-0.645955,69900
"Beaminster, Maiden Newton & Halstock",E02004271,50.819199,-2.69941,43500
"Bean, Darenth & Sutton at Hone",E02005039,51.417,0.260896,50200
"Beardwood, Pleasington & Livesey",E02002624,53.7332,-2.52532,47300
Bearpark & Witton Gilbert,E02004310,54.787998,-1.63342,37100
Bearsted & Downswood,E02005074,51.2682,0.572117,54900
Bearwood,E02003195,50.763699,-1.93427,48200
Bearwood & Warley Woods,E02002076,52.476601,-1.97388,44500
Beauchief,E02001676,53.333698,-1.49479,58000
Beaumaris & Benllech,W02000005,53.278301,-4.14306,40000
Beaumont Park,E02002827,52.674,-1.15928,40000
Beaver & Singtleton,E02005002,51.139801,0.850056,44700
Bebington New Ferry,E02001497,53.361,-2.99914,33500
Beccles,E02006311,52.4547,1.56646,36500
"Beck Row, Eriswell & Barton Mills",E02006240,52.360401,0.485475,45200
Beckenham East & Kelsey Park,E02000138,51.407799,-0.017379,68600
Beckenham Hill,E02000686,51.426899,-0.027146,42900
Beckley & Horspath,E02005959,51.751499,-1.15999,62600
Beckton,E02000746,51.513199,0.065045,51900
Beckton North,E02000745,51.516899,0.044303,53100
Beckton Park,E02000748,51.5126,0.051541,51200
Becontree East,E02000008,51.553299,0.140225,42100
Becontree Heath,E02000005,51.5616,0.143273,48100
Becontree North,E02006799,51.560902,0.127268,45400
Becontree South,E02000013,51.542599,0.121863,44100
Becontree West,E02000009,51.551601,0.118126,45800
Bedale & Snape,E02005755,54.288101,-1.60329,44600
Beddau & Tyn-y-nant,W02000279,51.5546,-3.35457,38500
Beddington,E02000850,51.3722,-0.133213,58700
Bedfont,E02000548,51.450802,-0.438433,48100
Bedford Park,E02000271,51.501202,-0.257651,83700
Bedgrove & Walton,E02003668,51.807701,-0.786995,59300
Bedhampton,E02006822,50.856499,-1.00505,49100
Bedlington Station & Sleekburn,E02005740,55.139099,-1.5662,33000
Bedlington Town,E02005741,55.131901,-1.60535,42400
Bedminster,E02003050,51.440701,-2.59645,47400
Bedwas & Trethomas,W02000309,51.593201,-3.19409,36700
Bedwell,E02004951,51.901402,-0.196744,42400
Bedworth Coalpit Field & Exhall,E02006489,52.469002,-1.47137,39700
Bedworth Heath,E02006490,52.472801,-1.50321,42400
Bedworth Town,E02006487,52.480701,-1.47239,34100
Bedworth Woodlands,E02006486,52.483002,-1.48482,41800
"Bedwyn, Burbage & Collingbourne",E02006640,51.340401,-1.61067,54100
Beech Hill,E02001291,53.5592,-2.65274,34700
Beech Road & Chorlton Meadows,E02001081,53.4356,-2.27898,55600
Beechdale,E02002887,52.965199,-1.21237,32700
Beechwood,W02000351,51.5984,-2.96924,37200
Beechwood & Heath,E02002589,53.3186,-2.71103,48500
Beechwood & James Cook,E02002506,54.5527,-1.22523,29600
Beeston East,E02002420,53.768398,-1.55595,37400
Beeston Hill & Hunslet Moor,E02002414,53.782902,-1.54906,28400
Beeston North,E02005858,52.9333,-1.21958,46400
"Beeston Regis, Saxthorpe & Aldborough",E02005575,52.872898,1.19869,40900
Beeston Rylands,E02005861,52.919899,-1.20404,40400
Beeston Town,E02005860,52.9286,-1.20395,42400
Beeston West & Cottingley,E02002419,53.771599,-1.57446,32500
"Begbrooke, Yarnton & Water Eaton",E02005939,51.816601,-1.2994,60800
Beighton,E02001666,53.3479,-1.34817,36700
Beith East and Rural,S02002134,55.748699,-4.62033,
Beith West,S02002133,55.748001,-4.64004,
Belchers Lane & Eastfield Road,E02001881,52.485401,-1.82644,33000
Belfairs,E02003281,51.554199,0.648131,42800
Belgrave,E02006222,52.6222,-1.67833,39500
Belgrave North East,E02002833,52.654499,-1.11193,33500
Belgrave North West,E02002832,52.654499,-1.12168,32300
Belgrave South,E02002836,52.647999,-1.11728,31100
Bell Green,E02001961,52.438702,-1.47567,34200
Belle Isle North,E02002421,53.768101,-1.53047,29300
Belle Isle South,E02002423,53.756901,-1.52519,31300
Belle Vale,E02001386,53.392799,-2.86172,30600
Belle Vue & Burgh,E02003991,54.898201,-3.01575,43700
Belle Vue & Town Fields,E02001557,53.524899,-1.11832,36300
Belle Vue & West Gorton,E02001064,53.464001,-2.19521,32100
Bellfield and Kirkstyle,S02001494,55.591099,-4.48751,
"Bellfields, Slyfield & Weyfield",E02006350,51.257,-0.573999,57000
Bellingham & Perry Hill,E02000681,51.4338,-0.030154,48200
"Bellingham, Otterburn & Redesdale",E02005727,55.143799,-2.22463,40800
Bellshill Central,S02002165,55.824699,-4.02513,
Bellshill South,S02002163,55.817902,-4.02148,
"Bellsquarry, Adambrae and Kirkton",S02002481,55.873501,-3.53602,
Belmont,S02002337,55.446899,-4.62162,
Belmont,E02000440,51.604198,-0.313048,65300
Belmont & Carrville,E02004312,54.790798,-1.53385,45400
Belmont & South Cheam,E02006836,51.345699,-0.206475,58200
"Belmont, Madley & Clehonger",E02002920,52.041401,-2.79228,46100
Belper Far Laund,E02004037,53.030102,-1.46644,43000
Belper Town,E02004038,53.0191,-1.48228,38700
Belsize Park,E02000176,51.548,-0.167662,88600
Belstead Hills,E02006257,52.0434,1.11758,35900
Beltinge & Bishopstone,E02005011,51.3685,1.15831,40100
Belton,E02005549,52.5667,1.65782,38100
Belvedere & Lessness Heath,E02000067,51.488998,0.147842,48900
Bembridge & Nettlestone,E02003590,50.699402,-1.10222,40600
Benbecula and North Uist,S02001688,57.540298,-7.3193,
Benchill North & Sharston,E02001093,53.3937,-2.25867,35900
Benchill South & Wythenshawe Central,E02001094,53.385399,-2.26551,32600
Benderloch Trail,S02001373,56.4585,-5.37496,
"Benfieldside, Hamsterley & Medomsley",E02004298,54.879299,-1.83776,44300
Benfleet Appleton,E02004475,51.564899,0.553022,48500
Benfleet North,E02004473,51.5723,0.556372,45900
Benhall & The Reddings,E02004609,51.8937,-2.12287,52000
Bensham North,E02001689,54.953701,-1.61414,30800
Bensham South & Saltwell,E02001691,54.9478,-1.60698,37800
Benson & Crowmarsh Gifford,E02005968,51.6049,-1.08724,68900
Bentilee & Ubberley,E02002967,53.0117,-2.12641,32800
Bentley,E02002132,52.590099,-2.02419,34700
Bentley & Holybourne,E02004697,51.175201,-0.917176,67900
Bentley & Toll Bar,E02001548,53.553699,-1.14674,29000
Bentley Rise,E02001551,53.541698,-1.14314,32300
Bents Green & Millhouses,E02001665,53.3489,-1.5133,75000
Benwell,E02001734,54.9715,-1.66678,32400
"Bere Alston, Buckland Monachorum & Yelverton",E02004235,50.483299,-4.14311,45100
Bere Regis & Lytchett Matravers,E02004263,50.7533,-2.13354,48900
Berinsfield & Wittenham,E02005963,51.6721,-1.19027,54300
Berkeley & Sharpness,E02004662,51.693401,-2.452,50800
Berkhamsted South,E02004869,51.757301,-0.562332,68600
Berkhamsted Town,E02004864,51.762798,-0.565935,72600
Berkhamsted West,E02004867,51.761398,-0.580162,59700
Bermondsey East,E02000810,51.4972,-0.068555,60400
Bermondsey North,E02000809,51.501499,-0.078373,92800
Bermuda & Heath End,E02006482,52.510601,-1.48754,44500
Bernards Heath,E02004933,51.760399,-0.318811,80900
Berrow & Brent Knoll,E02006062,51.261101,-2.96992,44800
Berryfields & Haydon Hill,E02003663,51.8297,-0.845051,67300
Berrylands North,E02000607,51.3974,-0.290877,68800
Berrylands South,E02000611,51.387798,-0.279968,69700
Berwick Hills,E02002499,54.5625,-1.20286,29400
Berwick-upon-Tweed Town,E02005706,55.767799,-2.00494,33100
Berwick-upon-Tweed West & Holy Island,E02005707,55.726299,-2.03211,39900
Berwickshire Central,S02002303,55.728699,-2.44215,
Berwickshire East,S02002305,55.874699,-2.19107,
Bessacarr Bawtry Road,E02001563,53.5051,-1.0834,46200
Bessacarr Grange & Lakeside,E02001565,53.501301,-1.07986,55600
Besses,E02001039,53.548901,-2.27922,38200
Bestwood,E02002873,52.996399,-1.164,35400
Bestwood Village,E02006835,53.018002,-1.15821,41700
"Beswick, Eastlands & Openshaw Park",E02001059,53.478699,-2.19154,33400
Bethel & Llanrug,W02000013,53.1623,-4.1992,43000
Bethesda,W02000012,53.189701,-4.06768,39200
Bethnal Green Central,E02000874,51.5247,-0.053267,48800
Bethnal Green East,E02000870,51.527901,-0.049664,53600
Bethnal Green North East,E02000865,51.5317,-0.055409,50800
Bethnal Green North West,E02000868,51.532299,-0.060713,56500
Bethnal Green South,E02000876,51.522598,-0.058866,51400
Bettws,W02000349,51.610001,-3.02802,33800
"Betws-yn-Rhos, Llangernyw & Llansannan",W02000040,53.1618,-3.6026,38500
"Beulah, Troed-yr-aur & Llandysul",W02000125,52.064899,-4.37671,34100
Bevendean & Moulsecoomb East,E02003499,50.843899,-0.105586,42500
Beverley North,E02002700,53.847099,-0.420756,31000
Beverley South,E02002702,53.840698,-0.417292,41300
Bevois Town,E02003565,50.918999,-1.39937,52000
Bewbush,E02006584,51.1049,-0.226476,52600
Bewdley East & Upper Arley,E02006771,52.394001,-2.31586,40500
"Bewdley West, Ribbesford & Far Forest",E02006777,52.362499,-2.35518,40800
Bewsey & Dallam,E02002602,53.401699,-2.60622,36700
Bexhill Central,E02004402,50.8405,0.473957,32100
Bexhill East & Pebsham,E02004399,50.848499,0.492912,36500
Bexhill North & Sidley,E02004398,50.853901,0.472845,34400
Bexley Village,E02000087,51.442501,0.149904,61900
Bexleyheath Broadway,E02000079,51.4608,0.137508,57100
Bicester East,E02005933,51.902901,-1.1418,62200
Bicester North,E02005932,51.911098,-1.15417,75300
Bicester South,E02005935,51.895401,-1.14953,65700
Bicester West,E02005934,51.902901,-1.16716,59600
Bickerstaffe & Newburgh,E02005311,53.557499,-2.83176,45800
Bickley East,E02000148,51.392101,0.061715,65100
Bickley West,E02000146,51.394501,0.034011,66100
"Biddenden, Smarden & High Halden",E02005006,51.1213,0.67279,46000
Biddick Hill,E02001783,54.963501,-1.4457,30600
Biddulph Central,E02006206,53.114601,-2.17287,37500
Biddulph Moor & Rudyard,E02006205,53.123299,-2.13234,47900
Biddulph North & Brownlees,E02006207,53.112099,-2.17693,40700
Bideford North,E02004222,51.02,-4.20796,37600
Bideford South & East,E02004223,51.011501,-4.19934,38400
Bidford & Welford,E02006515,52.166,-1.8415,49300
Bidston Hill,E02001477,53.402302,-3.06911,30700
Bierley & Tong,E02002239,53.765701,-1.71875,38000
"Biggar, Symington, Thankerton and Dolphinton",S02002355,55.627399,-3.53942,
Biggin Hill East & Cudham,E02006789,51.318298,0.044574,50800
Biggin Hill West,E02000165,51.313099,0.030806,58600
Biggleswade East,E02003604,52.0853,-0.246285,55700
Biggleswade West,E02003603,52.087601,-0.26192,48300
Bilborough North,E02002881,52.974998,-1.22795,34600
Bilborough South,E02002892,52.959801,-1.22488,35100
Bilbrook,E02006181,52.627602,-2.1845,37600
Billericay Central & Sunnymede,E02004426,51.628601,0.424892,56800
Billericay North East,E02004424,51.639198,0.432822,63300
Billericay Queen's Park,E02004425,51.636799,0.409972,55700
Billericay Tye Common,E02004427,51.6222,0.416021,55500
Billesley Common,E02001937,52.424198,-1.87352,37400
Billing & Riverside,E02005660,52.249199,-0.811952,39100
Billinge,E02001407,53.495899,-2.70947,42200
Billingham Central,E02002536,54.610298,-1.29548,33800
Billingham East & Haverton Hill,E02002537,54.6077,-1.26463,30700
Billingham North & Wolviston,E02002535,54.621799,-1.28799,43200
Billingham South,E02002538,54.594898,-1.28924,35300
"Billingham West, Stillington & Longnewton",E02002539,54.596901,-1.36923,49100
Billingshurst,E02006597,51.017399,-0.439159,52300
Bilston Lunt & Loxdale,E02002175,52.5667,-2.07046,33700
Bilston North East,E02002171,52.5769,-2.0827,34100
Bilston North West,E02002170,52.5783,-2.06769,36000
Bilton,E02005770,54.009602,-1.5341,42000
Bilton Grange,E02002660,53.775101,-0.261533,31200
Bilton Road,E02000242,51.539902,-0.312939,57800
Binfield & Popeswood,E02003353,51.4305,-0.775003,75800
Bingham,E02005907,52.952099,-0.956365,46100
"Bingham, Magdalene and The Christians",S02001629,55.941502,-3.11407,
Bingley Town,E02002197,53.8489,-1.8364,40300
Binley,E02001990,52.401402,-1.44525,48900
Binstead & Wootton,E02003585,50.7262,-1.21205,41200
Birch Hill & Hanworth East,E02003361,51.396999,-0.75034,57300
Birchen Coppice,E02006775,52.369499,-2.26565,33900
Birches Green,E02001854,52.517899,-1.82605,38700
Birches Head,E02002960,53.037399,-2.15771,39200
Birchfield East,E02001859,52.516701,-1.89529,32700
Birchfield West,E02001861,52.511501,-1.90729,32600
Birchgrove,W02000173,51.6712,-3.87696,44400
Birchgrove,W02000387,51.511002,-3.20257,48800
Birchington,E02005139,51.376301,1.30104,37400
Birchwood West,E02005448,53.216301,-0.60716,34400
Birdwell,E02001536,53.5028,-1.47385,36700
Birkby,E02002301,53.659302,-1.78825,32600
Birkdale,E02001437,53.6325,-3.01983,43100
Birkenhead Central,E02001482,53.3937,-3.02257,27700
Birkenhead South,E02001487,53.382702,-3.0235,29300
Birkenshaw,E02002271,53.751202,-1.69257,44000
Birkenshaw,S02002168,55.8339,-4.08133,
Birley,E02006869,53.347198,-1.39517,36100
"Birniehill, Kelvin and Whitehills East",S02002435,55.749599,-4.17001,
Birstall,E02002272,53.734798,-1.65647,36200
Birstall Central,E02005364,52.6791,-1.12453,42500
Birstall Wanlip & Riverside,E02005363,52.681999,-1.12735,45000
Birtley North & Kibblesworth,E02001706,54.908798,-1.59908,37900
Birtley South,E02001707,54.891399,-1.57191,35400
Bishop Auckland Central & West,E02004353,54.6562,-1.68279,38000
Bishop Auckland North & Coundon Grange,E02004352,54.657799,-1.66246,33400
Bishop Auckland South,E02004355,54.647598,-1.68387,29700
"Bishop's Castle, Brockton & Chirbury",E02006041,52.563599,-2.99177,41200
Bishop's Cleeve,E02004670,51.946701,-2.06066,51800
Bishop's Hull & North Fitzwarren,E02006106,51.021702,-3.13776,50600
"Bishop's Nympton, Witheridge & Chulmleigh",E02004188,50.958099,-3.77915,40900
Bishop's Stortford Central,E02004884,51.865501,0.158318,54200
Bishop's Stortford East,E02004882,51.870701,0.175099,61300
Bishop's Stortford North,E02004881,51.875999,0.162331,59900
Bishop's Stortford South,E02004885,51.855499,0.152306,62000
Bishop's Stortford West & Braughing,E02004880,51.889198,0.103253,61300
Bishop's Waltham & Waltham Chase,E02004840,50.951401,-1.21177,47100
Bishopbriggs North and Kenmure,S02001519,55.9147,-4.2255,
Bishopbriggs West and Cadder,S02001520,55.9072,-4.22402,
Bishops Lydeard & Cotford St Luke,E02006099,51.064098,-3.20196,49600
"Bishops Tachbrook, Barford & Hatton Park",E02006532,52.2686,-1.59731,58400
Bishopsteignton & Shaldon,E02004211,50.548302,-3.53792,50100
Bishopstoke,E02004716,50.970001,-1.32358,45300
Bishopston,E02003027,51.4799,-2.58795,66300
Bishopsworth,E02003057,51.423401,-2.62055,46200
Bishopthorpe & Copmanthorpe,E02002795,53.9151,-1.12254,54900
Bishopton,S02002286,55.908199,-4.50267,
Bitterne East,E02003564,50.921398,-1.35703,43900
Bitterne South,E02003572,50.911499,-1.36623,54800
Bitterne West,E02003562,50.919498,-1.38127,53400
"Bixley, Warren Heath & Nacton",E02006297,52.036598,1.22583,54500
Blaby Village,E02005340,52.5723,-1.16163,40900
Black Isle North,S02002019,57.6301,-4.20289,
Black Isle South,S02002018,57.5527,-4.20132,
Black Lane,E02001032,53.570801,-2.33879,39000
Blackbird Leys,E02005956,51.7229,-1.19796,49000
Blackbrook,E02001413,53.464001,-2.70441,34500
Blackbrook,E02002597,53.410999,-2.57386,34900
Blackburn,S02002496,55.874298,-3.62272,
Blackburn,S02001307,57.2047,-2.29544,
Blackfen,E02000085,51.447899,0.109007,55100
"Blackford, West Mains and Mayfield Road",S02001609,55.926601,-3.17471,
Blackhall,S02001664,55.958199,-3.25909,
Blackhall,E02004330,54.746101,-1.28977,29600
Blackheath,E02002075,52.477402,-2.04057,36800
Blackheath Standard & Village,E02000333,51.471699,0.01804,72800
Blackheath Village,E02000661,51.465199,0.008685,67200
Blackheath West,E02000659,51.4678,-0.007862,65200
"Blackheath, Wonersh & Shamley Green",E02006446,51.188,-0.539084,63500
Blackhill and Barmulloch East,S02001917,55.878101,-4.19198,
Blackhorse Road,E02000908,51.588902,-0.038267,55200
Blackley,E02001046,53.526501,-2.21391,36700
"Blackness, Bo'ness - Carriden and Grahamsdyke",S02001737,56.011002,-3.58206,
"Blackridge, Westfield and Torphichen",S02002506,55.9067,-3.72397,
Blackrod & Butterwick Fields,E02000992,53.5923,-2.57907,43600
Blackthorn & Lings,E02005656,52.263401,-0.827783,40400
Blackwall & Leamouth,E02000891,51.504902,-0.007021,76800
"Blackwater, Frogmore & Minley",E02004753,51.328499,-0.789722,61900
Blackwood,W02000298,51.666199,-3.19433,39900
Blacon North,E02003798,53.209202,-2.92116,34300
Blacon South,E02003799,53.202,-2.9303,33200
Blaeberry Hill and East Whitburn,S02002497,55.861301,-3.67045,
Blaenau Ffestiniog & Trawsfynydd,W02000018,52.969799,-3.93831,34000
Blaenavon,W02000323,51.773899,-3.08463,33800
"Blaengarw, Pontycymer & Bettws",W02000221,51.594501,-3.5836,33900
Blaina & Nantyglo,W02000318,51.7757,-3.16459,34300
"Blair Atholl, Strathardle and Glenshee",S02002247,56.6604,-3.52097,
Blairdardie East,S02001972,55.9011,-4.34194,
Blairdardie West,S02001973,55.902802,-4.36405,
Blairgowrie East (Rattray),S02002248,56.5956,-3.33025,
Blairgowrie West,S02002249,56.5867,-3.33743,
Blakelaw,E02001718,54.996899,-1.67228,34000
Blakenall North,E02002121,52.614799,-1.99418,32700
Blakenall South,E02002122,52.610001,-1.98352,35500
Blakenhall,E02006894,52.575199,-2.12419,39300
Blandford Forum Town,E02004261,50.860401,-2.16085,44200
Blandford Outer & Tarrants,E02004260,50.864101,-2.1355,54100
Blane Valley,S02002436,56.021599,-4.36864,
Blantyre South and Wheatlands,S02002392,55.793201,-4.09911,
Blantytre North and Coatshill,S02002394,55.797798,-4.09163,
Blatchcombe & Blagdon,E02003166,50.430401,-3.58979,40200
Blaydon North & Winlaton Mill,E02001686,54.961201,-1.71189,36800
Blaydon South,E02001685,54.9557,-1.71942,32800
"Blean Forest, Chartham Hatch & University",E02005021,51.292999,1.04971,54400
"Bledlow, Cadmore End & Hambleden Valley",E02003702,51.636398,-0.856491,68700
Blenheim Park,E02003283,51.553398,0.666438,44200
Bletchley East,E02003488,51.997398,-0.72411,48900
Bletchley North West,E02003485,52.004002,-0.751094,52600
Bletchley South,E02003490,51.980301,-0.729868,52500
Bletchley West,E02003489,51.992001,-0.750042,54800
Blisthorpe & Farnsfield,E02005897,53.116001,-1.0292,44100
"Blisworth, Roade & Yardley Gobion",E02005683,52.1619,-0.894728,52000
"Blofield, Lingwood & Upton",E02005533,52.644402,1.47185,45200
Bloomfield,E02003001,51.366402,-2.36797,65000
Bloomsbury East,E02000190,51.526901,-0.125397,48100
Blossomfield,E02002102,52.400799,-1.80952,50000
Bloxwich Central & North,E02002117,52.620899,-2.00967,38800
Bloxwich North West,E02002118,52.621201,-2.01866,33900
